"CET's, years 1-4",,,,,,,,,,,
LC User Id,Module 1,Module 2,Module 3,Module 4,Module 1 alias,Module 2 alias,Module 3 alias,Module 4 alias,Term,Placed Subject,Placed Level
36376,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
2700,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29910,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28107,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28385,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
31528,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
29240,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29903,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
30397,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
40271,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
49649,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
27757,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
37173,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
28109,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
34597,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
27668,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
27758,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29023,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29388,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
39185,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
42991,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
34686,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4382,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
49177,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
49157,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4561,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
27885,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28909,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28628,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
49193,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
27760,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
27756,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28044,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29464,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
30292,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28324,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29241,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29019,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
49573,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
39201,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4278,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5685,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
41047,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
33103,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
28528,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
37372,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
27748,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29032,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29539,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29982,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28149,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
37646,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
29133,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28142,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
30802,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
30352,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
28119,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
31028,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
31215,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29752,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
50025,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
26974,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
49857,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
34627,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
42371,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
37376,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
40074,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
31119,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4325,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4562,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4192,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5108,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
27744,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
42583,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
5398,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4182,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
3866,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
33954,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4289,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5114,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5520,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5545,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29150,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4969,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
3690,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4251,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5681,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5106,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
27753,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4973,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5378,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4971,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5109,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
42547,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
4972,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5451,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4191,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
28152,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4494,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29014,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
29200,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
5383,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4304,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4340,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
43383,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
39670,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
37347,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
5442,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29229,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
2695,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
5377,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
37504,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
37768,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
34864,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
5384,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5107,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4653,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
4199,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29477,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
37500,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
29886,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
5152,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5388,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5133,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5686,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5104,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5421,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5640,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
29031,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
4284,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5440,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
5110,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
3994,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
30071,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
5386,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Second,Elementary Education,Elementary School
5374,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Third,Elementary Education,Elementary School
37180,43677,43265,43181,43137,cet-core-k-5-year-1-module-1-training,cet-core-k-5-year-1-module-2,cet-core-k-5-year-1-module-3,cet-core-k-5-year-1-module-4,Initial,Elementary Education,Elementary School
